izdavanje,stan,200 €,"obavezan depozit, 200 €",,Novi Sad,Gradske lokacije,Stari Grad,Petra Drapšina,20m²,,0.5 soba,,centralno grejanje,,,,3. sprat,ima lift (1),,,,kupatilo,namešteno,"TV, veš mašina, kuhinjski elementi, rerna, šporet, ležaj, plakar",,,,,,,,,i-1000285,"Izdaje se garsonjera u samom Centru grada izuzetno povoljno.Useljiva od 01.03.2022. godine.Depozit u visini kirije.***Agencijska provizija 50% od prve zakupnine jednokratno****** Mega Stan 021, upisan u REG POSREDNIKA 1157***Za više informacija pozvati: 065 900 5009",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/petra-drapsina/620121fbf4d9bf4e0845b29b
izdavanje,stan,390 €,,,Novi Sad,Gradske lokacije,Grbavica,Grbavica,50m²,,1.5 soba,,centralno grejanje,,uobičajeno stanje,,1. sprat,ima lift (1),terasa,,,,,,,,,,,,,,9115503,"Nov, kompletno namešten stan na odličnoj lokaciji. Useljiv od 1. marta. Mali troškovi, grejanje je sa kalorimetrom i plaća se po utrošku. Depozit obavezan. Agencijska provizija 50% od jedne kirije. Kontakt 0611709234",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/grbavica/61f7ee0589aacf6367204858
izdavanje,stan,350 €,"obavezan depozit, 350 €","zabranjeno pušenje, zabranjeni kućni ljubimci, samo za zaposlene",Novi Sad,Gradske lokacije,Stari Grad,Dušana Vasiljeva,42m²,,1.5 soba,,centralno grejanje,,,,5/6 spratova (nije poslednji sprat),ima lift (1),terasa,,,kupatilo,namešteno,"internet, TV, ventilacija, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, ležaj, plakar, ugradni plakar",,,,,,,,,i-1000279,"Centar, 42m2, izdajem jednoiposoban stan, Dušana Vasiljeva, pored osnovne škole i vrtića, kompletno namešten, V sprat, lift, ktv, internet, blizu Keja i Dunava.Depozit u visini kirije.***Agencijska provizija 50% od prve zakupnine jednokratno****** Mega Stan 021, upisan u REG POSREDNIKA 1157***Za više informacija pozvati: 065 900 5009",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/dusana-vasiljeva/61fa62e2ead04b70c27e941f
izdavanje,stan,220 €,"obavezan depozit, 180 €","zabranjeno pušenje, zabranjeni kućni ljubimci, samo za zaposlene",Novi Sad,Gradske lokacije,Grbavica,Danila Kiša,26m²,,0.5 soba,,centralno grejanje,,,,2/5 spratova (nije poslednji sprat),ima lift (1),,,,kupatilo,namešteno,"TV, ventilacija, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar, ugradni plakar",,,,,,,,,i-1000286,"Potpuno nameštena garsonjera u novoj zgradi na Grbavici idealana za život. Prostrana svetla i komforna. Useljiva od 01.03.2022. Depozit u visini od 180 € .***Agencijska provizija 50% od prve zakupnine jednokratno****** Mega Stan 021, upisan u REG POSREDNIKA 1157***Za više informacija pozvati: 065 900 5009",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/danila-kisa/620136ec668d7d013a6b26fa
izdavanje,stan,260 €,obavezan depozit,,Novi Sad,Gradske lokacije,Rotkvarija,Vojvode Šupljikca,60m²,,3.5 sobe,,centralno grejanje,,,,visoko prizemlje,,terasa,"1 parking mesto, u dvorištu zgrade",,,prazno,klima,,,,,,,,,,"Kuhinjski elementi, klima, parking mesto u dvorištu zgrade. USELJIV ODMAH.Lav 2020 nekretnine. Agencijska provizija 50% od prve zakupnine jednokratno. Registarski br posrednika 1187Kontakt:  Ivana  063 7445 379,  065 415 2333",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/vojvode-supljikca/62025af6d9b31a3f8d621b98
izdavanje,stan,220 €,,,Novi Sad,Gradske lokacije,Bulevar Oslobođenja,Bulevar Oslobođenja,35m²,,0.5 soba,,centralno grejanje,,,,5/7 spratova (nije poslednji sprat),,,,,,namešteno,,,,,,,,,,,"KOMPLETNO OPREMLJENA GARSONJERA NA ODLIČNOJ LOKACIJI. USELJIVA OD 05.02. INFORMATIKA OKO 4500din. DVORIŠNO ORIJENTISANA, PARKING IZA ZGRADE SLOBODAN.Lav 2020 nekretnine. Agencijska provizija 50% od prve zakupnine jednokratno. Registarski br. posrednika 1187Kontakt: Ivana  063 7445 379,  065 415 2333",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/bulevar-oslobodjenja/61fd37805586ca4ca543dc45
izdavanje,stan,400 €,obavezan depozit,,Novi Sad,Gradske lokacije,Bulevar Oslobođenja,Bulevar Oslobođenja,90m²,,3 sobe,,centralno grejanje,,,,7. sprat,,terase (2),,,,namešteno,,,,,,,,,,,"Odmah slobodan trosoban stan na Bulevaru Oslobođenja, trostrano orijentisan. Dve terase.Lav 2020 nekretnine. Agencijska provizija 50% od prve zakupnine jednokratno.Registarski br posrednika 1187Kontakt: Ivana  063 7445 379, 065 415 2333",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/bulevar-oslobodjenja/61e19ddac4280845c72aaf7d
izdavanje,stan,180 €,,,Novi Sad,Gradske lokacije,Detelinara,"DETELINARA, NOVI SAD",53m²,,2 sobe,,centralno grejanje,,,,3. sprat,,terasa,,,,prazno,,,,,,,,,,9113518,"Agencijskaoznaka 9113518. Detelinara. Kornelija Stankovica – kod Crkve. III sprat, 53m2.Klasican dvosoban. Odvojena kuhinja. Terasa. Klima, kuhinjski elementi. Od15.02.2022. House nekretnine reg.br 200. Kontakt osoba Sasa 062/888-0209.",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/detelinara-gradske-lokacije-novi-sad/6207674d23a986640e30e368
izdavanje,stan,400 €,"obavezan depozit, 400 €",zabranjeni kućni ljubimci,Novi Sad,Gradske lokacije,Sajmište,Branka Bajića,60m²,,3 sobe,,centralno grejanje,,,,3. sprat,ima lift (1),,,,"kupatilo, toalet",namešteno,"TV, ventilacija, veš mašina, kuhinjski elementi, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj",,,,,,,,,i-1000269,"Izdaje se prostran i svetao stan na odličnoj lokaciji u sklopu Sajam kompleksa. Stan je izuzetno svetao i prostran je je opremljen upotpunosti novim nameštajem i kućnim aparatima.Stan poseduje kalorimetre što znatno snižava troškove režija.USELJI OD01.02.2022. godineDepozit u visini kirije.***Agencijska provizija 50% od prve zakupnine jednokratno****** Mega Stan 021, upisan u REG POSREDNIKA 1157***Za više informacija pozvati: 065 900 5009",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/branka-bajica/61e01417e843773df8606206
izdavanje,stan,500 €,,,Novi Sad,Gradske lokacije,Podbara,Kosovska,43m²,,1.5 soba,,centralno grejanje,,novo,,2/6 spratova (nije poslednji sprat),ima lift (1),terasa,,,kupatilo,namešteno,"telefon, interfon, klima",,,,,,,,,9102118,"Novi Sad, Podbara, ulica Kosovska. Izdvajamo iz ponude komletno namešten nov, neuseljavan jednoiposoban stan u neposrednoj blizini strogog centra grada, pijace, osnovne škole ´ Đura Daničić ´, šetališta keja... Ovaj lep stambeni prostor čine svetao dnevni boravak sa kuhinjom, spavaća soba, kupatilo sa tuš kabinom i terasa. LCD Tv, klima uređaj, mašina za pranje veša, pegla, usisivač, posuđe, escajg, mašina za pranje posuđa, miktotalasna, ugradni frižider...  Pozicioniran na II spratu novoizgrađene stambeno-poslovne zgrade sa liftom. Niski režijski troškovi - plaćanje grejanja po utrošku. Ulično orijentisan. Izdavanje na duži vremenski period zakupcima bez kućnih ljubimaca. Useljiv odmah.      (Vinson nekretnine, Novi Sad, Reg. br. posrednika: 1085)",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/kosovska/620152fcbe56583394546a58
izdavanje,stan,550 €,,,Novi Sad,Gradske lokacije,Detelinara,Kopernikova,40m²,,1.5 soba,,grejanje na gas,,novo,2022. godine,2/3 sprata (nije poslednji sprat),ima lift (1),terasa,1 parking mesto,,kupatilo,namešteno,"telefon, kablovska, internet, interfon, klima",,,,,,,,,9102115,"Novi Sad, Nova detelinara, ulica Kopernikova. Odličan, nov, kompletno i kvalitetno namešten jednoiposoban stan u neposrednoj blizini Sajam kompleksa, Bulevara Evrope i Master centra. Ovaj moderno dizajniran i lep stambeni prostor čine dnevni boravak sa trpezarijom i savremeno opremljenom kuhinjom, spavaća soba, kupatilo sa tuš kabinom i terasa. Izdavanje na duži vremenski period za jednu ili dve zaposlene osobe bez kućnih ljubimaca. Cena zakupa sa svim režijskim troškovima (grejanje, električna energija, ktv i internet) i parking mestom u dvorištu zgrade. Useljiv odmah. (Vinson nekretnine, Novi Sad, Reg. br. posrednika: 1085)",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/kopernikova/62011b8d546249678d1c8cb3
izdavanje,stan,350 €,"obavezan depozit, 150 €",,Novi Sad,Gradske lokacije,Rotkvarija,Svetojovanska,40m²,,1.5 soba,,,,,,1. sprat,,terasa,,,kupatilo,namešteno,,,,,,,,,,,"Jednoipsoban stan sa novim stvarima kod socijalnog iz ponude Real House – izdavanje stanova Novi Sad.Veoma je bitno da zakupite stan sa novoim stvarimau u novoj zgradi i na dobroj lokacji.Upravo stan u Svetojovanskoj ulici nedaleko od socijalnog ispunjava ove zahteve.Stan i sve stvari u stanu su gotovo nove, korišćeni su manje od godinu danu.Stan se nalazi na prvom spratu, jednoiposoban po strukturi, ukupne površine 40 m2.Dnevna soba sa kuhinjom, odvojena spavaća soba, kupatilo i terasa ulično orijentisana.Stan se izdaje kompleno opremljen i namešten.Ako bi hteli da pogledate stan i iznajmite ili imate dodatnih pitanja na raspolaganju smo.",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/svetojovanska/61f285fc141c1534d25d10a0
izdavanje,stan,300 €,,,Novi Sad,Gradske lokacije,Liman,Liman 4,54m²,,2.5 sobe,,centralno grejanje,,uobičajeno stanje,1978. godine,10. sprat,ima lift (1),,,,,,,,,,,,,,,9102737,"Agencijska šifra: 9102737Izdaje se komforan namešten, dvoiposoban stan (54m2)  na desetom spratru (nije poslednji sprat) u zgradi sa liftom  na Limanu 4. Stan se sastoji od dnevnog boravka, spavaće sobe, trpezarije, kuhinje , ostave i terase. Cena mesečnog zakupa iznosi 300e. Potreban je depozit u visini mesenog zakupa. Kućni ljubimci nisu dozvoljeni.Stan je odmah useljiv.Agencijska provizija iznosi 50% od prve mesečne zakupnine i plaća se jednokratno.Berza nekretnine, Novi Sad, reg broj posrednika 1020",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/liman-4/61fbc96ee146672eb732f64d
izdavanje,stan,195 €,obavezan depozit,,Novi Sad,Gradske lokacije,Novo Naselje,Slobodana Selenića,38m²,,1.5 soba,,grejanje na gas,,,,visoko prizemlje,,terasa,,,kupatilo,namešteno,"klima, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",,,,,,,,,,"Stan se nalazi u mirnom kraju grada, idealnom za stanovanje, okružen je zelenilom. Ovo je stan u okviru kuće. Po strukturi je jednoiposoban. Ima novu modernu, ugradnu kuhinju sa novom tehnikom, klimom, trpezarijski deo. Odvojena spavaća soba sa prostranim krevetom za dvoje. Lepa terasa sa tendom , omogućava prijatan boravak tokom letnjih meseci.Račun za informatiku iznosi 800 dinara, struja se plaća po utrošku a gas samo zimi. Odmah je useljiv.Kirja iznosi 195e, obavezan je depozit u visini kirije i troškovii za agenciju 50%od cene zakupa jednokratno.Kontakt: 063 590 321",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/slobodana-selenica/61f8f0e4c0dc3e5a89156ec6
izdavanje,stan,330 €,"obavezan depozit, 100 €",,Novi Sad,Gradske lokacije,Petrovaradin,Jovana Monasterlije,80m²,,2 sobe,,grejanje na gas,,,,prizemlje,,,,,kupatilo,namešteno,"internet, TV, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",,,,,,,,,,"Izdaje se prizemlje kuće na Petrovaradinu sa odvojenim ulazom. Opremljeno je novim, slabo korištenim nameštajem. Po strukturi je dvosoban  sa odvojenom kuhinjom od dnevnog boravka i spavaće sobe. Ima internet, kablovsku. Grejanje je na gas. Odmah je useljiv.Cena kirije sa svim troškovima-struje, iinformatke, gas, kablovske i interneta je 330e. Depozit je 100e.Kontakt 063590321",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/jovana-monasterlije/61f7e0864d26d1224b0d2f75
izdavanje,stan,330 €,obavezan depozit,,Novi Sad,Gradske lokacije,Petrovaradin,Jovana Monasterlije,80m²,,2 sobe,,grejanje na gas,,,,1/2 sprata (nije poslednji sprat),,terasa,,,kupatilo,namešteno,"internet, TV, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",,,,,,,,,,"Izdaje se kompletan sprat u okviru kuće na Petrovaradinu. Sastoji se od odvojene kuhinje, dnevnog boravka, sobe za spavanje , terase i kupatila. Nameštaj je noviji i kvalitetan. Ima kablovsku, tv, internet. Grejanje je na gas. Odmah je useljiv.Cena zakupa je 300e sa troškovima gasa, struje, grejanja, informatike, kablovske i interneta. Depozit je 100e.Kontakt 063590321",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/jovana-monasterlije/61f7df2d1d28911c6848c6c3
izdavanje,stan,250 €,obavezan depozit,,Novi Sad,Gradske lokacije,Podbara,Đorđa Jovanovića,33m²,,1.5 soba,,centralno grejanje,,,,prizemlje,,,,,kupatilo,namešteno,"TV, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",,,,,,,,,,"Stan je opremljen moderniim nameštajem. Odvojena soba za spavanje od kuhinje ii dnevnog boravka. Kuhinja sa novom tehnikom, tv-om, klimom. Niski troškovi informatike.Dvoršno je okrenut.Odmah je useljiv.Kiriija 250e, depozit 250e i agencjska provizija 50%od cene zakupa.Kontakt 063590321",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/djordja-jovanovica/61f7de0a4208c0376d2abced
izdavanje,stan,200 €,"obavezan depozit, 200 €",,Novi Sad,Gradske lokacije,Rotkvarija,Vojvode Šupljiikca,20m²,,0.5 soba,,grejanje na struju,,,,prizemlje,,,,,kupatilo,namešteno,"veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",,,,,,,,,,"Stan se nalazi na odličnoj lokaciji u gradu. U neposrednoj blizini su Socijalno, centar grada. Kompletno je opremljen i odmah useljiv. Iima svu potrebnu tehniku. Grejanje na termo peć.Cena 200e sa troškovima grejanja, i informatike. Depozit je 200e. Kontakt 063590321",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/vojvode-supljiikca/61f7dc92f8d5fb118c3d8753
izdavanje,stan,270 €,"obavezan depozit, 270 €",,Novi Sad,Gradske lokacije,Podbara,Zemljane ćuprije,45m²,,2 sobe,,centralno grejanje,,,,visoko prizemlje,ima lift (1),terasa,,,"kupatilo, toalet",namešteno,"TV, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",,,,,,,,,,"Stan se nalazi blizu Matice srpske, Riblje pijace i Zmaj Jovine ulice. Dvorišno je okrenut. Sastoji se iz kuhinje sa novijim elementima i belom tehnikom, ostave. U produžetku je dnevna soba sa trpezarijom, zatim odvojena soba za spavanje. Američki klizni plakari sa dosta prostora za garderobu.Noviji nameštaj .Kupatilo sa ležećom kadom, veš mašnom,zatvorena terasa. Troškovi informatike iznose oko 5500 dinara.Stan je PET FRENDLY.Kirija 270e, obavezan depozit u visini mesečne kirije 270e i agencjska provizija 50% od cene zakupa, jednokratno.Kontakt 063590321",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/zemljane-cuprije/61f7db054d26d1224b0d2ed1
izdavanje,stan,250 €,obavezan depozit,,Novi Sad,Gradske lokacije,Bulevar Oslobođenja,Bulevar Oslobođenja,60m²,,2 sobe,,centralno grejanje,,,,5. sprat,ima lift (1),terasa,,,kupatilo,namešteno,,,,,,,,,,,"Dvosoban, komforan, kompletno namešten stan od 60m2. Stan ima odvojenu kuhinju, ostavu i zatvorenu terasu. Nalazi se na 5 spratu, zgrada ima lift. Depozit je u visini jedne kirije. Stan je odmah useljiv.Više informacija: 064 4651 651",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/bulevar-oslobodjenja/61eedb731a69d56d7b07ae4b
izdavanje,stan,280 €,,,Novi Sad,Gradske lokacije,Banatić,Železnička stanica,40m²,,1 soba,,,,,,4. sprat,,,,,,namešteno,,,,,,,,,,305,"Jednosoban stan od 40m2 u Pariske Komune na 4 spratu sa liftom.Kuhinja sa trpezarijom je odvojena.Kupljen je nov TV led veliki koji se ne vidi na fotografijama.Poseduje biciklanu i ostavu.Pet friendly za male kucne ljubimce.Stan je dostupan od 01.03.2022.Potreban depozit u visini jedne zakupnine + agenc.provizija 50%Kontakt telefon 065 800 82 81, Nikola Ljuboja-reg.posrednika 1405, br.licence 3904 agencija N nekretnine.",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/zeleznicka-stanica/6207a054d87cfd1aef38bf73
izdavanje,stan,500 €,,,Novi Sad,Gradske lokacije,Stari Grad,Vojvode Putnika,100m²,,3.5 sobe,,centralno grejanje,,,,3. sprat,,terasa,,,,namešteno,"telefon, kablovska, klima",,,,,,,,,314,"Izdaje se  salonski stan u centru grada od 100m2,  ima 2 sobe, kuhinju sa trpezarijom, kupatilo, wc. Dnevna soba ima izlaz na terasu koja je ulično orjentisana i gleda na tvrđavu, druga terasa je zastakljena  i dvorišno je orjentisana, tako da nema buke. Cena je 500e, depozit nije potreban.Agencijska provizija 50% od prve zakupnine.",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/vojvode-putnika/6207ab9aa7f3c51e1103d693
izdavanje,stan,330 €,"obavezan depozit, 300 €",zabranjeni kućni ljubimci,Novi Sad,Gradske lokacije,Novo Naselje,Novo Naselje,63m²,,2.5 sobe,,centralno grejanje,,novo,2022. godine,2/7 spratova (nije poslednji sprat),ima lift (1),"prilaz za invalide, dvorište, terasa","1 parking mesto, u dvorištu zgrade",,"kupatilo, toalet, kuhinja",namešteno,"kablovska, internet, TV, ventilacija, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",,ka dvorištu,,,,,,,,"Nov stan, novogradnja. Poseduje dve spavace sobe, dnevni boravak i trpezarija, kuhinja, terasa, kupatilo i toalet. Troskovi se placaju po utrosku, stan ima kalorimetar i grejanje se placa po utosku. U stan ce biti ubaceno narednih dana jos stvari i bele tehnike. Vecina stvari su nove. Prednost porodice na duzi period. Kontakt 0606807609.",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/novo-naselje/6207afa97644ec336b62fdda
izdavanje,stan,250 €,,,Novi Sad,Gradske lokacije,Liman,Liman 2,31m²,,1 soba,,centralno grejanje,,uobičajeno stanje,,7. sprat,ima lift (1),,,,,,,,,,,,,,,9102798,"Agencijska šifra: 9102798Izdaje se namešten jednosoban stan 31m2 na 7.spratu u zgradi sa liftom.Top lokacija u neposrednoj blizini fakulteta, Promenade i svega neophodnog za lagodan život.Stan poseduje fizički odvojenu kuhinju sa trpezarijom, sobu i kupatilo.Useljiv od 01.03.2022.Bez kućnih ljubimaca. Potreban depozit u visini jedne kirije. Agencijska usluga iznosi 50% od visine mesečne zakupnine i plaća se jednokratno.Berza nekretnine, Novi Sad, reg broj posrednika 1020",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/liman-2/6207b5241003cf6360415f48
izdavanje,stan,500 €,,,Novi Sad,Gradske lokacije,Stari Grad,Spens,67m²,,2.5 sobe,,centralno grejanje,,novo,2016. godine,4/5 spratova (nije poslednji sprat),ima lift (1),terasa,,,kupatilo,prazno,"telefon, interfon, klima",,,,,,,,,1183,"Izdajem 2,5 stan 67m2 kod Spensa. Stan se izdaje nenamešten. Nalazi se u novijoj kvalitetnoj zgradi . Odmah useljiv. Sveže okrečen. Stan se izdaje u poslovne svrhe. Mesečna zakupnina 500 EUR + PDV , depozit 500 EUR , agencijska provizija 500 EUR.  Tel: 0628150586",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/spens/61378b27d30295381e02e213
izdavanje,stan,600 €,,,Novi Sad,Gradske lokacije,Grbavica,Grbavica,120m²,,4 sobe,,centralno grejanje,,novo,2001. godine,2/3 sprata (nije poslednji sprat),,terasa,,1 garažno mesto,kupatilo,namešteno,"telefon, interfon, klima",,,,,,,,,1117,"Izdajem komforan 4,0 stan 120m2 sa garažom na Grbavici. Stan je namešten i odmah useljiv. Odličan raspored stana. Dvostrano orijentisan. Velika dnevna soba sa trpezarijom. Kuhinja odvojena šank zidom i ima prozor prema svetlarniku. Dva kupatila. Uz stan garaža udvorištu zgrade. Mesečna zakupnina 600 EUR + depozit 600 EUR + provizija 300EUR. Tel.: 0628150586",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/grbavica/5fd9e6e101e5b263b0536423
izdavanje,stan,350 €,,,Novi Sad,Gradske lokacije,Rotkvarija,Svetojovanska,42m²,,1.5 soba,,centralno grejanje,,novo,2022. godine,2/4 sprata (nije poslednji sprat),ima lift (1),terasa,1 parking mesto,,kupatilo,namešteno,"telefon, interfon, klima",,,,,,,,,9102129,"Novi Sad, Socijalno, ulica Svetojovanska. Nov, neuseljavan, kompletno namešten jednoiposoban stan u neposrednoj blizini Srpskog narodnog pozorišta. Ovaj svetao stambeni prostor čine dnevni boravak sa trpezarijom i kuhinjom, spavaća soba, kupatilo sa tuš kabinom i velika terasa sa izlazom iz obe sobe. Centralno grejanje sa kalorimetrom - plaćanje po utrošku. II sprat u stambenoj zgradi sa liftom. Mogućnost zakupa parking mesta u dvorištu zgrade po ceni od 50 EUR. Za zaposlene zakupce bez kućnih ljubimaca. Useljiv odmah. (Vinson nekretnine, Novi Sad, Reg. br. posrednika: 1085)",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/svetojovanska/6207cee71ea8327052473803
izdavanje,stan,500 €,,,Novi Sad,Gradske lokacije,Bulevar Oslobođenja,Ćirpanova,57m²,,2.5 sobe,,centralno grejanje,,novo,,3/6 spratova (nije poslednji sprat),ima lift (1),terasa,1 parking mesto,,kupatilo,namešteno,"telefon, internet, interfon, klima",,,,,,,,,4127,"Izdaje se lux opremljen dvopiosoban stan u Ćirpanovoj ulici sa garažom, u blizini Futoške pijace i centra grada. Izdaje se ozbiljnim ljudima na duži period.Za više informacija pozovite 066 844 22 88Vaše Gold nekretnine! Reg.posrednika br.1039",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/cirpanova/6207cf3e7eb1d6665453c603
izdavanje,stan,280 €,,,Novi Sad,Gradske lokacije,Liman,Liman 1,40m²,,1.5 soba,,centralno grejanje,,renovirano,,visoko prizemlje/5 spratova (nije poslednji sprat),ima lift (1),terasa,,,,namešteno,"interfon, klima",,,,,,,,,56,"Stan se nalazi na visokom prizemlju,  kompletno je opremljen, ima zatvorenu terasu,  ves masina, sporet, frizider. Ima dosta plakara. Useljiv odmah, izdaje se na duze vreme.  Potreban depozit u visini  kirije. Agencijska provizija 50%.‘’SAVETNIK NEKRETNINE”, Reg. Posrednika 1394.Nasu ponudu mozete pogledati na www.novisadnekretnine.rs!",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/liman-1/6207f4c1ec46cf28d057e443
izdavanje,stan,300 €,,,Novi Sad,Gradske lokacije,Novo Naselje,Anđe Ranković ,40m²,,1.5 soba,,centralno grejanje,,novo,,4/6 spratova (nije poslednji sprat),ima lift (1),terasa,,,toalet,namešteno,"TV, klima, veš mašina, kuhinjski elementi, frižider, šporet, ležaj, plakar",,,,,,,,,,"Izdajem, nov, neuseljavan, namešten, jednoiposoban stan, 40m2, na Novom Naselju, Anđe Ranković 49, nova zgrada. Stan je opremljen novim nameštajem, 4. sprat, lift, terasa, klima, veš mašina, tv. Odmah useljivo. Grejanje centralno sa kalorimetrom - plaća se po potrošnji u grejnoj sezoni. Cena 300e.Kontakt 064/338-5428",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/andje-rankovic/620801fc266f7623c36fb882
izdavanje,stan,650 €,,,Novi Sad,Gradske lokacije,Stari Grad,Novi Sad - Centar,90m²,,3 sobe,,centralno grejanje,,novo,,6/6 spratova,ima lift (1),,,,,namešteno,"telefon, kablovska, internet, video nadzor, interfon, klima",,,,,,,,,363,Odlična ponuda. Izdajem lepo opremljen stan u blizini pešačke zone.Kontakt telefon- 0628153377,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/novi-sad-centar/6123bfa587ec9447996b3953
izdavanje,stan,220 €,obavezan depozit,,Novi Sad,Gradske lokacije,Detelinara,Koste Racina,30m²,,0.5 soba,,centralno grejanje,,,,2. sprat,ima lift (1),terasa,"1 parking mesto, javni parking van zone",,kupatilo,namešteno,,,,,,,,,,,"Izdajemo odmah useljivu noviju garsonjeru na Novoj Detelinari. Koste Racina ulica. Komforna, lepo nameštena garsonjera. Cena 220eAgencijska provizija 50% jednokratno Sve informacije 0654185588",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/koste-racina/6201890135e6ed44bc7e258b
izdavanje,stan,250 €,obavezan depozit,,Novi Sad,Gradske lokacije,Grbavica,KOLO SRPSKIH SESTARA,32m²,,0.5 soba,,centralno grejanje,,,,1. sprat,ima lift (1),terasa,,,,namešteno,,,,,,,,,,,"USELJIVA OD 1.MARTA; IMA TERASU,LIFT U ZGRADI; ALEKSANDROVA ZGRADA; KOMPLETNO OPREMLJENA SA ZAMZIVACEM,PLAKARIMA,KLIMOM, VES MASINOM,POZELJI MOZE I PLAZMA TV; NALAZI SE U BLIZINI BULEVARA CARA LAZARA,MEDICINSKE SKOLE;",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/kolo-srpskih-sestara/62077607a7efd6721d04fc18
izdavanje,stan,220 €,,,Novi Sad,Gradske lokacije,Detelinara,Cankareva,24m²,,0.5 soba,,centralno grejanje,,novo,,1/6 spratova (nije poslednji sprat),ima lift (1),terasa,,,kupatilo,namešteno,"telefon, interfon, klima",,,,,,,,,9102126,"Novi Sad, Nova Detelinara, ulica Cankareva. Nameštena garsonjera u neposrednoj blizini Bulevara Evrope, Novosadskog sajma, Medicinskog fakulteta, više trgovinskih objekata... Klima uređaj, mašina za pranje veša, kombinovani frižider... Pozicionirana na I spratu stambene zgrade sa liftom. Ulično orijentisana. Izdavanje na duži vremenski period. Useljiva odmah. (Vinson nekretnine, Novi Sad, Reg. br. posrednika: 1085)",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/cankareva/62077a37462e1a5d3d09fb63
izdavanje,stan,300 €,,,Novi Sad,Gradske lokacije,Bulevar Oslobođenja,Bulevar Oslobođenja,35m²,,1.5 soba,,centralno grejanje,,uobičajeno stanje,,visoko prizemlje,,terasa,,,,,,,,,,,,,,9100017,"Kompletno namešten stan na veoma atraktivnoj lokaciji. Blizina Bulevara oslbođenja, Futoške pijace... Nalazi se na visokom prizemlju novije stambene zgrade. Ovaj stan čine prostorje sledećeg rasporeda: dnevni boravak sa kuhinjom, spavaća soba, kupatilo i terasa. Dvorišno orijentisan što obezbeđuje privatnost. Izdaje se na duži vremenski period, ozbiljnim zakupcima. Odmah useljiv.Kontakt: 0693831003",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/bulevar-oslobodjenja/62077d70cc1d8e36444eca93
izdavanje,stan,220 €,,,Novi Sad,Gradske lokacije,Podbara,Podbara,24m²,,0.5 soba,,centralno grejanje,,novo,,2. sprat,ima lift (1),terasa,,,,namešteno,klima,,,,,,,,,963,"Izdaje se , sveze okrečena, garsonjera , kompletno oremljena,na par minuta od Centra grada, u Đorđa Jovanovića ulici.Pogodna za, jednu, zaposlenu osobu U neposrednoj blizini je veliki parking. Useljiva od sredine februara",https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/podbara/618a874d93ac93743e78d12c
