izdavanje,stan,180 €,"obavezan depozit, 180 €",mogućnost donošenja sopstvenog nameštaja bez iznošenja postojećeg nameštaja,Niš,Gradske lokacije,Palilula,Albanske Golgote ,30m²,,0.5 soba,,centralno grejanje,,,,4/4 sprata,,terasa,1 parking mesto,,,namešteno,"interfon, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar, ugradni plakar",,"jug, ka dvorištu",,,,,,,,"IZDAJE SE GARSONJERA POTPUNO NAMESTENA I OPREMLJNA. IDEALNA ZA PAROVE ILI SAMOSTALNO STANOVANJE. NALAZI SE U MIRNOM KRAJU BEZ BUKE I SAOBRAĆAJA. NALAZI SE U RASADNIKU U ULICI ALBANSKE GOLGOTE 3a. STAN JE JUŽNO ORJENTISAN, SVETAO SA PRELEPIM POGLEDOM I VELIKOM TERASOM. PEŠAKA DO CENTRA 10 MINUTA LAGANIM HODOM, U BLIZINI JE PALILULSKA RAMPA SA SVIM MOGUČIM PRODAVNICAMA. STAN JE NA 4-tom SPRATU BEZ LIFTA. INTERFON, NET, TV, KLIMA, PARKIN... BEZ IKAKVOG ULAGANJA SA NISKIM TROŠKOVIMA REŽIJE. GREJANJE JE CENTRALNO. SVI DOSADASNJI STANARI SU BILI PREZADOVOLJNI. SVE PREPORUKE. CENA JE 180 EUR MESEČNO + DEPOZIT U VISINI JEDNE RATE. POZVATI OD 15h - 20hSTAN JE SLOBODAN OD 01.03.2022.KONTAKT TEL: 062 963 40 57",https://www.4zida.rs/izdavanje/stanovi/nis/oglas/albanske-golgote/6206b00d95e5ed257901e88a
izdavanje,stan,350 €,,,Beograd,Voždovac opština,Autokomanda,Kumodraška,36m²,,2 sobe,,,,,,prizemlje,,terasa,,,kupatilo,namešteno,"telefon, kablovska, internet, klima",,,,,,,,,13715,Izdaje se stan kod Autokomande. Stan se nalazi u prizemlju i ima baštu. Mesečne režije 50e. Odmah useljiv.Agencijska provizija je 50% od prve zakupnine,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/kumodraska/62067927825ccc554f1483dc
izdavanje,stan,700 €,,,Beograd,Stari Grad opština,Skupština,Majke Jevrosime,80m²,,4.5 sobe,,centralno grejanje,,uobičajeno stanje,,1/5 spratova (nije poslednji sprat),ima lift (1),terasa,,,,,telefon,,,,,,,,,6057,"OPIS NEKRETNINE: Stan se izdaje isključivo jednoj firmi. Ima dva ulaza sa vratima između dve jedinice koja su trenutno zazidana ali mogu lako da se otvore. Stan je salonskog tipa-četvoroiposoban. Visina plafona 3,20 m. Ima jedno kupatilo i jednu tuš kabinu. Terasa prema dvorištu. Balkon prema ulici. CG a ako ne radi EG. Dve telefonske linije, dve klime. Troškovi infostana oko 13.000 din. PROSTORIJE: Predsoblje, dva ulaza, četvoroiposoban, dva kupatila, terasa. Agencijska provizija u skladu sa opštim uslovima poslovanja preduzeća AGENT: 0602395592",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/majke-jevrosime/61b36ffc4407f371036f96a1
izdavanje,stan,1.500 €,,,Beograd,Vračar,Kalenić,Smiljanićeva,110m²,,3 sobe,,,,,,1. sprat,ima lift (1),terasa,,"1 garažno mesto, u sklopu zgrade",kupatila (2),namešteno,,,,,,,,,,f0708,"Fantastičan stan na odličnoj lokaciji, kompletno namešten. Od prostorija poseduje dnevni boravak sa trpezarijom i kuhinjom koji cine open space, dve komotne spavaće sobe, dva kupatila i veliku terasu od 20 m2. Stan ima pogled na baštu koja mu pripada (50m2). U cenu je ukljuceno i garažno mesto. Agencijska provizija jednaka je iznosu jedne mesečne zakupnine.",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/smiljaniceva/6201065cc627133b6525c0fc
izdavanje,stan,420 €,,,Beograd,Voždovac opština,Lekino Brdo,VIDSKA,47m²,,2 sobe,,centralno grejanje,,novo,,1/5 spratova (nije poslednji sprat),ima lift (1),terasa,,,,namešteno,"telefon, kablovska, internet, video nadzor, interfon, klima",,,,,,,,,927,"Stan 47 m2 sa terasom , funkcionalan , namesten po meri, sve od tehnike ukljucujuci i sudo masinu , masinu za pranje i susenje vesa.Centralno grejanje po potrosnji ,CG sa kalolimetrima.Cbavezan depozit u visini jedne kirije.Kucni ljubimci nisu dozvoljeni.Izdaje se na duzi period.AG PROVIZIJA 50%",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vidska/61e6a91c557fbe19761a30e0
izdavanje,stan,550 €,obavezan depozit,,Beograd,Stari Grad opština,Dorćol,VENIZELOSOVA,35m²,,1 soba,,centralno grejanje,,novo,,5. sprat,ima lift (1),"bazen, sauna, terasa, fitnes",,"1 garažno mesto, u sklopu zgrade",kupatilo,namešteno,"internet, video nadzor, klima",,,,,,,,,,"Nov, neuseljavan stan u luksuznom novom kompleksu Novi Dorćol, u okviru kog postoji privatan bazen, igralište, fizičko-tehničko obezbeđenje 24/7. U stanu je sve potpuno novo, kompletno je opremljen, svetao, funkcionalan, grejanje je cg po utrošku, garažno mesto 50eu. Ag. prov 50%U istom kompleksu nudimo nekoliko stanova razlicite kvadrature i strukture.Za vise informacija, pozovite na broj 0607088535.",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/venizelosova/61f25b92e4cc6267354840f8
izdavanje,stan,1.300 €,obavezan depozit,,Beograd,Čukarica opština,Čukarica,Banovo Brdo,160m²,,4 sobe,,centralno grejanje,,novo,,3. sprat,ima lift (1),terasa,,"1 garažno mesto, u sklopu zgrade",kupatila (2),namešteno,"internet, klima",,,,,,,,,,Luksuzno opremljen stan u novijoj gradnji na Banovom brdu. Meri 160m2 i raspolaze sa 3 spavace sobe i 2 kupatila( +wc).. Uz stan ide i garazno mesto.Za vise informacija pozovite na broj 0649771898.,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/banovo-brdo/61b26615dde41236066b60dc
izdavanje,stan,500 €,obavezan depozit,,Beograd,Vračar,Južni Bulevar,GOSPODARA VUCICA,65m²,,3 sobe,,centralno grejanje,,novo,,1. sprat,ima lift (1),terasa,,,kupatila (2),namešteno,"internet, klima",,,,,,,,,,"Izdaje se izuzetan, lux opremljen stan, useljiv od 01.03.2022, u novoj zgradi u ulici Gospodara Vučića (lokaciju pogledati na mapi). Stan se sastoji od dnevne sobe sa kuhinjom, dve spavaće sobe, kupatilom i terasom. Grejanje je etažno po potrošnji, a kablovska je SBB.  20067",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/gospodara-vucica/6201a678e6b41e3e306b1aba
izdavanje,stan,1.000 €,obavezan depozit,,Beograd,Stari Grad opština,Dorćol,VENIZELOSOVA,67m²,,3 sobe,,centralno grejanje,,novo,,6. sprat,ima lift (1),"bazen, tavan, sauna, terasa, fitnes",,"1 garažno mesto, u sklopu zgrade",kupatila (2),namešteno,"internet, klima",,,,,,,,,,"Stan sa dve spavace sobe u novoizgradjenom kompleksu Novi Dorcol. Centralno grejanje po utrosku, multisplit klima razvedena po svim sobama, u oba kupatila CG + elektricno podno. Smart, roletne svetla klima i td, upravljanje preko telefona ili prekidaca. Izdaje ce kompletno namesten,  garazno mesto . Ugovor na godinu dana, depozit jedna kirija. Kucni ljubimci nisu dozvoljeni.Ispred zgrade postoji i parking koji je besplatan. U prizemlju se nalaze market,kafic,kladionica.Zgrada ima fizicko tehnicko obezbedjenje 24/7, recepciju od 7-19h. Odrzavanje zgrade se placa oko 50e, ostalo po potrosnji.U sklopu kompleksa se nalazi bazen, teretana, sauna, bazen koji su na raspolaganju stanarima zgrade .U istom kompleksu nudimo nekoliko stanova razlicite kvadrature i strukture,Za vise informacija pozovite na broj 0607088535.",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/venizelosova/61b8ea18e819bf4c1773481a
izdavanje,stan,1.000 €,,,Beograd,Savski Venac,Beograd na vodi,Hercegovačka,55m²,,2 sobe,,centralno grejanje,,uobičajeno stanje,,2/20 spratova (nije poslednji sprat),ima lift (1),terasa,,,,namešteno,,,,,,,,,,5641,"OPIS NEKRETNINE: Izdaje se nov, kompletno namešten, neuseljavan, atraktivan stan na ekskluzivnoj lokaciji, rađen po najvišim svetskim standardima. Nalazi se u jednoj od kula, koja je okružena šetalištem i parkovima, sa pogledom na reku Sastoji se od ulaznog dela, prostranog dnevnog boravka sa trpezarijom i kuhinjom, spavace sobe, terase, kupatila i jedne ostave.Kuhinja je opremljena svim potrebnim kvalitetnim ugradnim elementima i tehnikom. Klimatizovane su obe prostorije. Za budućeg zakupca je obezbeđeno jedno parking mesto u garažnom prostoru zgrade. PROSTORIJE: predsoblje, dnevni boravak sa kuhinjom i trpezarijom, spavaća soba, kupatilo, ostava i terasa. Agencijska provizija u skladu sa opštim uslovima poslovanja. AGENT: 0602395590",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hercegovacka/611aa6d325147c1f9b20e71e
izdavanje,stan,1.000 €,obavezan depozit,,Beograd,Savski Venac,Beograd na vodi,HERCEGOVACKA,60m²,,2 sobe,,centralno grejanje,,novo,,14. sprat,ima lift (1),terasa,,"1 garažno mesto, u sklopu zgrade",kupatilo,namešteno,"internet, video nadzor, klima",,,,,,,,,,"Lux namesten stan u BW Arcadia na 14 spratu.Stan sadrži dnevnu sobu, spavacu sobu,kupatilo, prostranu terasu.Recepcija i portir na raspolaganju. Obezbedjenje 24/7.( u dnevnom boravku bež ugaona kožna garnitura, bela TV komoda, TV 58 inča, mermer na trpezarijskom stolu, ugradna bela tehnika, francuski ležaj širine 190cm…..)  U istom kompleksu nudimo nekoliko stanova razlicite kvadrature i strukture.Za vise informacija, pozovite na broj 0649771898",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hercegovacka/61cc605d1196d80a782eaa6d
izdavanje,stan,2.800 €,obavezan depozit,,Beograd,Savski Venac,Beograd na vodi,Hercegovačka,103m²,,3 sobe,,centralno grejanje,,,,3. sprat,,terase (2),,"1 garažno mesto, u sklopu zgrade",kupatila (2),namešteno,,,,,,,,,,,"Veoma lep stan na trećem spratu zgrade ""Terraces"" u Beogradu na vodi. Sastoji se iz komfornog dnevnog boravka sa trpezarijom i kuhinjom odakle se ima pristup velikoj terasi od 14,66 m2 , dve spavaće sobe od kojih je jedna master bedroom sa terasom  i walk in closetom , vešeraj, dva kupatila ( jedno sa tuš kabinom i drugo sa kadom).BW Terraces pružaju nove mogućnosti za lagodan život na obali Save, u skladu sa najvišim stambenim standardima. Korisnici imaju priliku da u okviru BW Terraces uživaju u zatvorenom bazenu sa izlazom na baštu, u teretani sa staklenim zidovima i posebnom prostoru za jogu, sa dodatnim praktičnim pogodnostima poput vrtića, maloprodajnih objekata. Stan se izdaje kompletno namešten .Na raspolaganju je jedno parking mesto u garaži koje je uračunato u cenu .Agencijska provizija jednaka je iznosu jedne mesečne zakupnine.",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hercegovacka/61fbb985b9bd3d0f6d0bde7b
izdavanje,stan,900 €,,,Beograd,Vračar,Neimar,Stojana Protića,103m²,,3 sobe,,centralno grejanje,,uobičajeno stanje,,1/5 spratova (nije poslednji sprat),ima lift (1),,,,,namešteno,,,,,,,,,,6211,"OPIS NEKRETNINE: Odličan lux stan na prvom spratu, odmah useljiv, sa parking mestom uračunatim u cenu. Dvostrano orijentisan stan, spavaće sobe okrenute prema lepom dvorištu, tako da imaju mir i tišinu. Zgrada ima svoje obezbeđenje 24 sata. Obavezan depozit. PROSTORIJE: predsoblje, kuhinja, trpezarija, dnevni boravak, dve spavaće sobe, dva mokra čvora, dve lođe, podrum Agencijska provizija u skladu sa Opštim uslovima poslovanja preduzeća AGENT PRODAJE 0602395569",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/stojana-protica/6201093d4baab536f54fe8ef
izdavanje,stan,750 €,,,Beograd,Vračar,Neimar,Hram Svetog Save,50m²,,2 sobe,,centralno grejanje,,novo,,3/5 spratova (nije poslednji sprat),ima lift (1),terasa,,,,namešteno,"interfon, klima",,,,,,,,,315,"Izuzetno lep i svetao stan u samom centru Vračara, sa pogledom na Hram Svetog Save.Stan je moderno opremljen, renoviran i dvostrano je orijentisan. Fenomenalne strukture, kompletno namešten i veoma je lepog rasporeda. Dnevna soba gleda direktno na Hram, a spavaća soba i kuhinja ka Rankeovoj ulici.Stan je divan, nalazi se na atraktivnoj lokaciji i za svaku je preporuku.Agencijska provizija 50% od prve zakupnine.Agent Ivan 066/233-422",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hram-svetog-save/6202923c4b803d13af0221c8
izdavanje,stan,500 €,,,Beograd,Vračar,Južni Bulevar,Južni Bulevar,50m²,,2 sobe,,,,novo,,2/4 sprata (nije poslednji sprat),ima lift (1),terasa,,1 garažno mesto,,prazno,"kablovska, video nadzor, interfon, klima",,,,,,,,,314,"Potpuno nov stan sjajne strukture na odličnoj lokaciji u samoj blizini Južnog bulevara.Stan ima dnevnu sobu, spavaću sobu, kupatilo, kompletno opremljenu kuhinju i prelepu terasu.Nalazi se na drugom spratu u novoj zgradi. Grejanje u stanu je na struju a stan ima i garažno mesto čije izdavanje bi se dodatno naplaćivalo.Stan je nov, odlične strukture, svetao, moderan i za svaku je preporukuAgencijska provizija 50% od prve zakupnine.Agent Ivan 066/233-422",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/juzni-bulevar/620259d26c9b3b380722aac8
izdavanje,stan,500 €,,,Beograd,Vračar,Neimar,Hram Svetog Save,52m²,,2 sobe,,centralno grejanje,,novo,,1/5 spratova (nije poslednji sprat),ima lift (1),terasa,,1 garažno mesto,,namešteno,"telefon, kablovska, video nadzor",,,,,,,,,313,"Prelep stan idealne strukture izdaje se u samom srcu Vračara, u blizini Hrama, na duže vreme. Stan je moderno opremljen novim nameštajem, izuzetno je prijatan, svetao, udoban i za svaku je preporuku.Agencijska provizija 50% od prve zakupnine.Agent Ivan 066/233-422",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hram-svetog-save/620259cf6c9b3b380722aac3
izdavanje,stan,1.500 €,,,Beograd,Čukarica opština,Čukarica,Banovo Brdo,125m²,,4 sobe,,,,novo,,7/8 spratova (nije poslednji sprat),ima lift (1),terasa,,1 garažno mesto,,namešteno,"telefon, kablovska, internet, video nadzor, interfon, klima",,,,,,,,,304,"Izdavanje stana u novom luksuznom stambeno-poslovnom objektu na Banovom brdu, na uglu ulica Požeške i Kneza Višeslava.Po strukturi četvorosoban, dvostrano orijentisan, sa prelepim pogledom ka gradu.Stan je luksuzno opremljen i neuseljavan.Grejanje i hlađenje na toplotnu pumpu ( ne preko infostana).U sklopu objekta nalazi se teretana, kafe restoran, auto perionica, apoteka, kozmetički salon, zubar, spa apartmani.Fizičko tehničko obezbeđenje 24h.Stanu pripada parking mesto u podzemnoj garaži.Izdavanje na duži vremenski period.Agencijska provizija 50% od prve zakupnineAgent Ivan 0641148292",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/banovo-brdo/61fc32fc8b63eb166903a773
izdavanje,stan,700 €,obavezan depozit,,Beograd,Vračar,Neimar,NEVESINJSKA,57m²,,2 sobe,,centralno grejanje,,novo,,1. sprat,ima lift (1),terasa,,"1 garažno mesto, u sklopu zgrade",kupatilo,namešteno,"internet, klima",,,,,,,,,,"Namešten dvosoban stan u novoj zgradi u Nevesinjskoj ulici. Dnevna i spavaća soba izlaze na terasu. Moderan dizajn,-potpuno opremljena kuhinja i kupatilo. Ugradni plakari u hodniku i spavaćoj sobi.Mogućnost posebnog iznajmljivanja parking mesta u samoj zgradi. 24544",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/nevesinjska/61f83c0f9cbe465b4d67475d
izdavanje,stan,550 €,obavezan depozit,,Beograd,Vračar,Neimar,CUBURSKA,55m²,,2 sobe,,centralno grejanje,,novo,,5. sprat,ima lift (1),terasa,,"1 garažno mesto, u sklopu zgrade",kupatilo,namešteno,"internet, klima",,,,,,,,,,"VRAČAR, Čuburska ulica (Pored Čuburskog parka)Izdajem stan sa parking mestom u zgradi. Novogradnja, dvosoban, 55 kvm. Kompletno namešten i odmah useljiv.",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/cuburska/61f8467c5dc1a0729e299ac0
izdavanje,stan,750 €,obavezan depozit,,Beograd,Vračar,Neimar,SKERLICEVA,51m²,,2 sobe,,centralno grejanje,,novo,,2. sprat,ima lift (1),terasa,,,kupatilo,namešteno,"internet, klima",,,,,,,,,,"Izdaje se dvosoban stan sa direktnim pogledom na Hram Svetog Save. Stan se nalazi na trecem spratu stambene zgrade u Skerlicevoj ulici. Kompletno je opremljen, renoviran, moderan, svetao, dvostrano orijentisan. Dnevna soba ima direktan pogled na Hram a spavaca soba i kuhinja ka Rankeovoj ulici.U neposrednoj blizini stana se nalaze brojni restorani, kafici, prodavnice, apoteke i parkovi.",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/skerliceva/62007e3baac2b666547ccba4
izdavanje,stan,1.400 €,obavezan depozit,,Beograd,Savski Venac,Beograd na vodi,Beograd na vodi,82m²,,2.5 sobe,,centralno grejanje,,,,23/23 sprata,ima lift (3),terasa,,"1 garažno mesto, u sklopu zgrade",kupatila (2),namešteno,,,,,,,,,,4314,Namešten trosoban stan u zgradi Parkview kompleksa Beograd na vodi. Garažno mesto.,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/beograd-na-vodi/61fbe27bbb20722d8048c517
izdavanje,stan,600 €,,,Beograd,Savski Venac,Dedinje,Rajka Mitića,76m²,,3 sobe,,centralno grejanje,,novo,,5/6 spratova (nije poslednji sprat),ima lift (1),terasa,,,,namešteno,"telefon, kablovska, internet, klima",,,,,,,,,1836,"Odličan, potpuno renoviran stan, lux sređen, potpuno namešten, funkcionalan, dve spavaće sobe, velika terasa, miran kraj, odličan. Agencijska provizija za ugovorni period do 12 meseci iznosi 50% dogovorene cene zakupa ID oglasa: 1836.",https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/rajka-mitica/620106ef585e515a882d62a4
